LEVEL1,LEVEL2,LEVEL3,LEVEL4,LEVEL5,LEVEL6,TOOLTIP,SOURCE,SOURCE URL,SIDEBAR1,SIDEBAR2,SIDEBAR3,1403,MORE INFO,LEVEL
ملی,دستگاه‌های اجرایی,ریاست جمهوری,معاونت علمی,ستاد فناوری‌های فضایی,,ستاد فناوری‌های فضایی و حمل و نقل پیشرفته,ردیف شماره 101093 جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,249.4,0.0,0.0,249.4,,5
ملی,دستگاه‌های اجرایی,ریاست جمهوری,معاونت علمی,پژوهشکده مطالعات فناوری,,پژوهشکده مطالعات فناوری,ردیف شماره 101070 جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,37.1,1.0,0.0,38.1,,5
ملی,دستگاه‌های اجرایی,ریاست جمهوری,معاونت علمی,,,معاونت علمی و فناوری رییس جمهور,جمع چند ردیف از جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,"4,506.1",218.3,0.0,"4,724.4",مبلغ 33 میلیارد تومان از «هزینه‌های جاری»، از محل «منابع اختصاصی» است.,4
ملی,دستگاه‌های اجرایی,ریاست جمهوری,سازمان اداری و استخدامی,سازمان اداری و استخدامی کشور,,سازمان اداری و استخدامی کشور,ردیف شماره 101057 جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,599.9,100.0,0.0,699.9,مبلغ 30 میلیارد تومان از «هزینه‌های جاری»، از محل «منابع اختصاصی» است.,5
ملی,دستگاه‌های اجرایی,ریاست جمهوری,سازمان اداری و استخدامی,سازمان ملی بهره‌وری ایران,,سازمان ملی بهره وری ایران,ردیف شماره 102518 جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,0.0,0.0,0.0,0.0,,5
ملی,دستگاه‌های اجرایی,ریاست جمهوری,سازمان اداری و استخدامی,,,سازمان اداری و استخدامی کشور,جمع چند ردیف از جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,599.9,100.0,0.0,699.9,مبلغ 30 میلیارد تومان از «هزینه‌های جاری»، از محل «منابع اختصاصی» است.,4
ملی,دستگاه‌های اجرایی,ریاست جمهوری,برنامه و بودجه,موسسه عالی آموزش و پژوهش مدیریت و برنامه‌ریزی,,موسسه عالی آموزش وپژوهش برنامه و بودجه کشور,ردیف شماره 101003 جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,161.6,3.6,0.0,165.2,مبلغ 4 میلیارد تومان از «هزینه‌های جاری»، از محل «منابع اختصاصی» است.,5
ملی,دستگاه‌های اجرایی,ریاست جمهوری,برنامه و بودجه,سازمان برنامه و بودجه,,سازمان برنامه و بودجه کشور,ردیف شماره 102500 جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,"2,541.6",365.0,0.0,"2,906.6",مبلغ 35 میلیارد تومان از «هزینه‌های جاری»، از محل «منابع اختصاصی» است.,5
ملی,دستگاه‌های اجرایی,ریاست جمهوری,برنامه و بودجه,مرکز پژوهش‌های آینده‌نگری,,مرکز پژوهش‌های توسعه و آینده‌نگری,ردیف شماره 102510 جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,31.1,3.0,0.0,34.2,مبلغ 2 میلیارد تومان از «هزینه‌های جاری»، از محل «منابع اختصاصی» است.,5
ملی,دستگاه‌های اجرایی,ریاست جمهوری,برنامه و بودجه,مازاد درآمد اختصاصی دستگاه‌ها,,سازمان برنامه و بودجه کشور - مازاد درآمد اختصاصی دستگاه‌های اجرایی ملی و استانی,ردیف شماره 102530 جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,"9,172.3",0.0,0.0,"9,172.3",مبلغ 9172 میلیارد تومان از «هزینه‌های جاری»، از محل «منابع اختصاصی» است.,5
ملی,دستگاه‌های اجرایی,ریاست جمهوری,برنامه و بودجه,مرکز آمار,,مرکز آمار ایران,ردیف شماره 103000 جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,320.1,30.0,0.0,350.1,مبلغ 10 میلیارد تومان از «هزینه‌های جاری»، از محل «منابع اختصاصی» است.,5
ملی,دستگاه‌های اجرایی,ریاست جمهوری,برنامه و بودجه,سازمان نقشه‌برداری,,سازمان نقشه برداری کشور,ردیف شماره 103500 جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,203.4,34.5,0.0,237.9,,5
ملی,دستگاه‌های اجرایی,ریاست جمهوری,برنامه و بودجه,مدیریت و برنامه‌ریزی استان‌ها,,سازمان برنامه و بودجه کشور - راهبری و نظارت سازمان مدیریت و برنامه‌ریزی استان‌ها,ردیف شماره 159005 جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,0.0,0.0,0.0,0.0,,5
ملی,دستگاه‌های اجرایی,ریاست جمهوری,برنامه و بودجه,,,سازمان برنامه و بودجه کشور,جمع چند ردیف از جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,"12,430.0",436.2,0.0,"12,866.2",مبلغ 9223 میلیارد تومان از «هزینه‌های جاری»، از محل «منابع اختصاصی» است.,4
ملی,دستگاه‌های اجرایی,ریاست جمهوری,سازمان انرژی اتمی,اداره سازمان انرژی اتمی,,سازمان انرژی اتمی ایران,ردیف شماره 144000 جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,500.4,"1,797.1",0.0,"2,297.5",,5
ملی,دستگاه‌های اجرایی,ریاست جمهوری,سازمان انرژی اتمی,پژوهشگاه علوم و فنون هسته‌ای,,پژوهشگاه علوم و فنون هسته‌ای,ردیف شماره 144001 جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,663.3,0.0,0.0,663.3,مبلغ 60 میلیارد تومان از «هزینه‌های جاری»، از محل «منابع اختصاصی» است.,5
ملی,دستگاه‌های اجرایی,ریاست جمهوری,سازمان انرژی اتمی,,,سازمان انرژی اتمی ایران,ردیف شماره 144000 جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,"1,163.7","1,797.1",0.0,"2,960.8",مبلغ 60 میلیارد تومان از «هزینه‌های جاری»، از محل «منابع اختصاصی» است.,4
ملی,دستگاه‌های اجرایی,ریاست جمهوری,سازمان محیط زیست,,,سازمان حفاظت محیط زیست,ردیف شماره 140000 جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,"3,467.8","1,898.6",0.0,"5,366.4",مبلغ 8 میلیارد تومان از «هزینه‌های جاری»، از محل «منابع اختصاصی» است.,4
ملی,دستگاه‌های اجرایی,ریاست جمهوری,معاونت اجرایی,,,معاونت اجرایی رییسجمهور,ردیف شماره 101081 جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,"1,250.0",0.0,0.0,"1,250.0",,4
ملی,دستگاه‌های اجرایی,ریاست جمهوری,معاونت زنان,,,معاونت امور زنان و خانواده,ردیف شماره 101024 جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,"1,876.3",0.0,0.0,"1,876.3",مبلغ 1800 میلیارد تومان از «هزینه‌های جاری»، از محل «منابع اختصاصی» است.,4
ملی,دستگاه‌های اجرایی,ریاست جمهوری,سایر دستگاه‌های اجرایی,بهزیستی,سازمان بهزیستی,سازمان بهزیستی کشور,ردیف شماره 131500 جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,"12,535.0",273.0,0.0,"12,808.0",مبلغ 60 میلیارد تومان از «هزینه‌های جاری»، از محل «منابع اختصاصی» است.,6
ملی,دستگاه‌های اجرایی,ریاست جمهوری,سایر دستگاه‌های اجرایی,بهزیستی,هزینه اجرای قانون حقوق معلولین,سازمان بهزیستی کشور - اجرای قانون حمایت از حقوق معلولین,ردیف شماره 131510 جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,"13,200.0",0.0,0.0,"13,200.0",,6
ملی,دستگاه‌های اجرایی,ریاست جمهوری,سایر دستگاه‌های اجرایی,بهزیستی,,سازمان بهزیستی کشور,جمع چند ردیف از جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,"25,735.0",273.0,0.0,"26,008.0",مبلغ 60 میلیارد تومان از «هزینه‌های جاری»، از محل «منابع اختصاصی» است.,5
ملی,دستگاه‌های اجرایی,ریاست جمهوری,سایر دستگاه‌های اجرایی,هلال احمر,,جمعیت هلال احمر جمهوری اسلامی ایران,ردیف شماره 131000 جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,"8,127.7","1,000.0",0.0,"9,127.7",مبلغ 5854 میلیارد تومان از «هزینه‌های جاری»، از محل «منابع اختصاصی» است.,5
ملی,دستگاه‌های اجرایی,ریاست جمهوری,سایر دستگاه‌های اجرایی,سازمان استاندارد,,سازمان ملی استاندارد,ردیف شماره 146000 جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,802.7,"1,239.1",0.0,"2,041.8",مبلغ 5 میلیارد تومان از «هزینه‌های جاری»، از محل «منابع اختصاصی» است.,5
ملی,دستگاه‌های اجرایی,ریاست جمهوری,سایر دستگاه‌های اجرایی,پژوهشگاه استاندارد,,پژوهشگاه استاندارد,ردیف شماره 146100 جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,139.8,1.0,0.0,140.8,مبلغ 80 میلیارد تومان از «هزینه‌های جاری»، از محل «منابع اختصاصی» است.,5
ملی,دستگاه‌های اجرایی,ریاست جمهوری,سایر دستگاه‌های اجرایی,سازمان هدفمندسازی یارانه‌ها,,سازمان هدفمندسازی یارانه‌ها,ردیف شماره 295330 جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,0.0,1.5,0.0,1.5,,5
ملی,دستگاه‌های اجرایی,ریاست جمهوری,سایر دستگاه‌های اجرایی,ستاد جوانی جمعیت,,دبیرخانه ستاد حمایت از خانواده و جوانی جمعیت,ردیف شماره 131550 جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,"8,789.1",0.0,0.0,"8,789.1",مبلغ 1700 میلیارد تومان از «هزینه‌های جاری»، از محل «منابع اختصاصی» است.,5
ملی,دستگاه‌های اجرایی,ریاست جمهوری,سایر دستگاه‌های اجرایی,ستاد مبارزه با مواد مخدر,,ستاد مبارزه با مواد مخدر,ردیف شماره 101034 جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,"1,314.5",256.5,0.0,"1,571.0",,5
ملی,دستگاه‌های اجرایی,ریاست جمهوری,سایر دستگاه‌های اجرایی,کتابخانه ملی,,سازمان اسناد و کتابخانه ملی جمهوری اسلامی ایران,ردیف شماره 101100 جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,482.7,99.1,0.0,581.8,مبلغ 49 میلیارد تومان از «هزینه‌های جاری»، از محل «منابع اختصاصی» است.,5
ملی,دستگاه‌های اجرایی,ریاست جمهوری,سایر دستگاه‌های اجرایی,ستاد مبارزه با قاچاق کاﻻ و ارز,,ستاد مبارزه با قاچاق کالا و ارز,ردیف شماره 108023 جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,145.0,135.0,0.0,280.0,,5
ملی,دستگاه‌های اجرایی,ریاست جمهوری,سایر دستگاه‌های اجرایی,هیات عالی گزینش,,هیات عالی گزینش,ردیف شماره 101020 جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,55.0,0.0,0.0,55.0,,5
ملی,دستگاه‌های اجرایی,ریاست جمهوری,سایر دستگاه‌های اجرایی,,,سایر دستگاه‌های اجرایی,جمع چند ردیف از جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,"45,591.6","3,005.1",0.0,"48,596.7",مبلغ 7748 میلیارد تومان از «هزینه‌های جاری»، از محل «منابع اختصاصی» است.,4
ملی,دستگاه‌های اجرایی,ریاست جمهوری,,,,مجموعه زیر نظر ریاست جمهوری و معاونان رئیس‌جمهور,جمع چند ردیف از جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,"74,440.7","7,733.6",0.0,"82,174.4",مبلغ 19910 میلیارد تومان از «هزینه‌های جاری»، از محل «منابع اختصاصی» است.,3
ملی,دستگاه‌های اجرایی,وزارت کشور,اداره وزارت کشور,,,وزارت کشور,ردیف شماره 105000 جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,"1,425.9","1,035.2",0.0,"2,461.1",,4
ملی,دستگاه‌های اجرایی,وزارت کشور,شورای عالی استان‌ها,,,شورای عالی استان‌ها (کمک) ,ردیف شماره 105020 جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,149.8,0.0,0.0,149.8,,4
ملی,دستگاه‌های اجرایی,وزارت کشور,سازمان امور اجتماعی,,,وزارت کشور - سازمان امور اجتماعی کشور,ردیف شماره 105030 جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,"2,500.0",0.0,0.0,"2,500.0",مبلغ 500 میلیارد تومان از «هزینه‌های جاری»، از محل «منابع اختصاصی» است.,4
ملی,دستگاه‌های اجرایی,وزارت کشور,ثبت احوال,,,سازمان ثبت احوال کشور,ردیف شماره 105500 جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,"2,442.6",525.6,0.0,"2,968.2",,4
ملی,دستگاه‌های اجرایی,وزارت کشور,سازمان شهرداری‌ها,,,سازمان امور شهرداری ها و دهیاری‌های کشور,ردیف شماره 105600 جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,"2,112.8","7,041.7",0.0,"9,154.6",,4
ملی,دستگاه‌های اجرایی,وزارت کشور,سازمان مدیریت بحران,,,سازمان مدیریت بحران کشور,ردیف شماره 105800 جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,34.2,0.4,0.0,34.6,,4
ملی,دستگاه‌های اجرایی,وزارت کشور,,,,وزارت کشور,جمع چند ردیف از جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,"8,665.3","8,602.9",0.0,"17,268.3",مبلغ 500 میلیارد تومان از «هزینه‌های جاری»، از محل «منابع اختصاصی» است.,3
ملی,دستگاه‌های اجرایی,وزارت اقتصاد,اداره وزارت اقتصاد,,,وزارت امور اقتصادی و دارایی,ردیف شماره 110000 جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,"6,874.6",76.0,0.0,"6,950.6",مبلغ 4870 میلیارد تومان از «هزینه‌های جاری»، از محل «منابع اختصاصی» است.,4
ملی,دستگاه‌های اجرایی,وزارت اقتصاد,سازمان سرمایه گذاری و کمک‌های اقتصادی,,,سازمان سرمایه‌‌گذاری و کمک‌های اقتصادی و فنی ایران,ردیف شماره 110004 جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,70.8,2.0,0.0,72.8,,4
ملی,دستگاه‌های اجرایی,وزارت اقتصاد,سازمان امور مالیاتی,,,سازمان امور مالیاتی کشور,ردیف شماره 110100 جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,"14,732.8","4,354.7",0.0,"19,087.5",مبلغ 13268 میلیارد تومان از «هزینه‌های جاری»، از محل «منابع اختصاصی» است.,4
ملی,دستگاه‌های اجرایی,وزارت اقتصاد,موضوع درآمد ردیف ...,,,سازمان امور مالیاتی - موضوع درآمد ردیف متناسب با وصول ماهیانه برای جبران پرداخت‌های پرسنلی ،ارتقاء فرهنگ مالیاتی، گسترش فناوری اطلاعات، قانون پایانه فروشگاهی، سامانه مودیان، تامین ،تجهیز و تعمیر ساختمان,ردیف شماره 110101 جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,"17,000.0",0.0,0.0,"17,000.0",مبلغ 17000 میلیارد تومان از «هزینه‌های جاری»، از محل «منابع اختصاصی» است.,4
ملی,دستگاه‌های اجرایی,وزارت اقتصاد,مرکز اطلاعات مالی,,,وزارت امور اقتصادی و دارایی - مرکز اطلاعات مالی,ردیف شماره 110200 جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,55.2,20.0,0.0,75.2,,4
ملی,دستگاه‌های اجرایی,وزارت اقتصاد,گمرک,,,گمرک جمهوری اسلامی ایران,ردیف شماره 110500 جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,"7,410.2",931.0,0.0,"8,341.2",مبلغ 4145 میلیارد تومان از «هزینه‌های جاری»، از محل «منابع اختصاصی» است.,4
ملی,دستگاه‌های اجرایی,وزارت اقتصاد,,,,وزارت امور اقتصادی و دارایی,جمع چند ردیف از جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,"46,143.5","5,383.7",0.0,"51,527.2",مبلغ 39283 میلیارد تومان از «هزینه‌های جاری»، از محل «منابع اختصاصی» است.,3
ملی,دستگاه‌های اجرایی,وزارت میراث فرهنگی و گردشگری,اداره وزارت میراث فرهنگی و گردشگری,,,وزارت میراث فرهنگی، گردشگری و صنایع دستی,ردیف شماره 113700 جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,"4,561.5","2,415.5",0.0,"6,977.0",مبلغ 2909 میلیارد تومان از «هزینه‌های جاری»، از محل «منابع اختصاصی» است.,4
ملی,دستگاه‌های اجرایی,وزارت میراث فرهنگی و گردشگری,پژوهشگاه میراث فرهنگی,,,پژوهشگاه میراث فرهنگی و گردشگری,ردیف شماره 113706 جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,167.7,5.3,0.0,173.0,مبلغ 20 میلیارد تومان از «هزینه‌های جاری»، از محل «منابع اختصاصی» است.,4
ملی,دستگاه‌های اجرایی,وزارت میراث فرهنگی و گردشگری,شرکت توسعه ایرانگردی و جهانگردی,,,شرکت توسعه ایرانگردی و جهانگردی,ردیف شماره 284100 جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,0.0,29.7,0.0,29.7,,4
ملی,دستگاه‌های اجرایی,وزارت میراث فرهنگی و گردشگری,,,,وزارت میراث فرهنگی ، گردشگری و صنایع دستی,جمع چند ردیف از جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,"4,729.2","2,450.4",0.0,"7,179.6",مبلغ 2929 میلیارد تومان از «هزینه‌های جاری»، از محل «منابع اختصاصی» است.,3
ملی,دستگاه‌های اجرایی,وزارت ورزش,اداره وزارت ورزش,,,وزارت ورزش و جوانان,ردیف شماره 128500 جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,"7,944.5","6,051.8",0.0,"13,996.3",مبلغ 2418 میلیارد تومان از «هزینه‌های جاری»، از محل «منابع اختصاصی» است.,4
ملی,دستگاه‌های اجرایی,وزارت ورزش,شرکت توسعه و نگهداری اماکن ورزشی,,,شرکت سهامی توسعه و نگهداری اماکن ورزشی کشور,ردیف شماره 291260 جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,0.0,"1,964.4",0.0,"1,964.4",,4
ملی,دستگاه‌های اجرایی,وزارت ورزش,,,,وزارت ورزش و جوانان,جمع چند ردیف از جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,"7,944.5","8,016.2",0.0,"15,960.7",مبلغ 2418 میلیارد تومان از «هزینه‌های جاری»، از محل «منابع اختصاصی» است.,3
ملی,دستگاه‌های اجرایی,وزارت ارشاد,اداره وزارت ارشاد,,,وزارت فرهنگ و ارشاد اسلامی,ردیف شماره 114000 جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,"12,520.1",784.6,0.0,"13,304.7",مبلغ 9175 میلیارد تومان از «هزینه‌های جاری»، از محل «منابع اختصاصی» است.,4
