LEVEL1,LEVEL2,LEVEL3,LEVEL4,LEVEL5,LEVEL6,TOOLTIP,SOURCE,SOURCE URL,SIDEBAR1,SIDEBAR2,SIDEBAR3,1403,MORE INFO,LEVEL
درآمدها,مالیات,مالیات بر درآمد,مالیات حقوق کارکنان بخش خصوصی,,,مالیات حقوق کارکنان بخش خصوصی,ردیف شماره 110202 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,0.0,"60,281.3",609.0,"60,890.3",,4
درآمدها,مالیات,مالیات بر درآمد,مالیات مشاغل,,,مالیات مشاغل,ردیف شماره 110203 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,0.0,"79,716.2",805.3,"80,521.5",,4
درآمدها,مالیات,مالیات بر درآمد,مالیات مستغلات,,,مالیات مستغلات,ردیف شماره 110204 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,0.0,"10,807.8",109.2,"10,917.0",,4
درآمدها,مالیات,مالیات بر درآمد,مالیات‌های متفرقه درآمد,,,مالیات‌های متفرقه درآمد,ردیف شماره 110205 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,0.0,790.4,8.0,798.4,,4
درآمدها,مالیات,مالیات بر درآمد,معافیت مالیاتی,,,معافیت مالیاتی (جمعی و خرجی) ,ردیف شماره 110206 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,300.0,0.0,0.0,300.0,,4
درآمدها,مالیات,مالیات بر درآمد,مالیات سال‌های گذشته مراکز درمانی,,,درآمد حاصل از رسیدگی پرونده‌های مالیاتی مراکز درمانی مربوط به عملکرد سال‌های ۱۴۰۰،۱۳۹۹،۱۳۹۸,ردیف شماره 110207 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,0.0,0.0,0.0,0.0,,4
درآمدها,مالیات,مالیات بر درآمد,,,,مالیات بردرآمدها,ردیف شماره 110200 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,300.0,"189,411.8","1,913.6","191,625.4",,3
درآمدها,مالیات,مالیات بر ثروت,مالیات بر ارث,,,مالیات بر ارث,ردیف شماره 110301 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,0.0,"3,301.8",33.4,"3,335.2",,4
درآمدها,مالیات,مالیات بر ثروت,مالیات‌های اتفاقی,,,مالیات‌های اتفاقی,ردیف شماره 110302 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,0.0,92.6,0.9,93.5,,4
درآمدها,مالیات,مالیات بر ثروت,مالیات نقل و انتقال سرقفلی,,,مالیات نقل و انتقال سرقفلی,ردیف شماره 110303 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,0.0,"4,496.0",45.4,"4,541.4",,4
درآمدها,مالیات,مالیات بر ثروت,مالیات نقل و انتقال سهام,,,مالیات نقل و انتقال سهام,ردیف شماره 110304 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,0.0,"14,419.8",145.7,"14,565.4",,4
درآمدها,مالیات,مالیات بر ثروت,مالیات نقل و انتقالات املاک,,,مالیات نقل و انتقالات املاک,ردیف شماره 110305 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,0.0,"9,525.9",96.2,"9,622.1",,4
درآمدها,مالیات,مالیات بر ثروت,حق تمبر,,,حق تمبر و اوراق بهادار,ردیف شماره 110306 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,0.0,"4,193.6",42.4,"4,235.9",,4
درآمدها,مالیات,مالیات بر ثروت,مالیات واحدهای مسکونی گران‌قیمت,,,مالیات بر واحدهای مسکونی گران قیمت (با احتساب عرصه و اعیان) ,ردیف شماره 110307 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,0.0,433.0,4.4,437.4,,4
درآمدها,مالیات,مالیات بر ثروت,مالیات خودروهای گران‌قیمت,,,مالیات بر انواع خودروهای سواری و وانت دو کابین دارای شماره انتظامی شخصی گران قیمت,ردیف شماره 110308 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,0.0,"2,617.4",26.4,"2,643.9",,4
درآمدها,مالیات,مالیات بر ثروت,مالیات خانه‌های خالی,,,مالیات بر واحدهای خالی از سکنه,ردیف شماره 110309 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,"1,000.0",0.0,0.0,"1,000.0",,4
درآمدها,مالیات,مالیات بر ثروت,,,,مالیات بر ثروت,ردیف شماره 110300 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,"1,000.0","39,080.1",394.7,"40,474.8",,3
درآمدها,مالیات,مالیات بر واردات,حق گمرکی کالاها,,,حقوق ورودی سایر کالاها (موضوع مواد ۵ و ۶ قانون امور گمرکی),ردیف شماره 110401 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,"107,124.7",0.0,"2,137.5","109,262.2",,4
درآمدها,مالیات,مالیات بر واردات,حق گمرکی واردات خودرو,,,حقوق ورودی خودرو,ردیف شماره 110402 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,"28,875.0",0.0,547.2,"29,422.2",,4
درآمدها,مالیات,مالیات بر واردات,حق گمرکی دستگاه‌ها,,,حقوق ورودی دستگاه‌های اجرایی (جمعی و خرجی) ,ردیف شماره 110403 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,0.1,0.0,0.0,0.1,,4
درآمدها,مالیات,مالیات بر واردات,یک درصد عوارض بر واردات,,,یک درصد عوارض بر واردات,ردیف شماره 110405 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,0.0,0.0,"1,750.0","1,750.0",,4
درآمدها,مالیات,مالیات بر واردات,ثبت معافیت‌ها و تخفیفات گمرکی,,,ثبت معافیت هاوتخفیفات گمرکی به نرخ صفر (جمعی و خرجی) تا سقف ۶۱۰۰۰ میلیارد ریال,ردیف شماره 110406 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,0.1,0.0,0.0,0.1,,4
درآمدها,مالیات,مالیات بر واردات,درآمدهای قانون مدیریت حمل و مقل,,,حقوق ورودی موضوع ماده ۲ قانون مدیریت حمل و نقل سوخت (جمعی و خرجی) ,ردیف شماره 110408 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,0.1,0.0,0.0,0.1,,4
درآمدها,مالیات,مالیات بر واردات,استردادحقوق ورودی کالاهای وارداتی,,,استردادحقوق ورودی کالاهای وارداتی,ردیف شماره 110409 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,0.0,0.0,0.0,0.0,,4
درآمدها,مالیات,مالیات بر واردات,حق گمرکی واردات گوشی موبایل,,,حقوق ورودی واردات گوشی‌های موبایل ساخته شده خارجی با قیمت بیش از ۶۰۰ دلار,ردیف شماره 110410 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,"2,000.0",0.0,40.0,"2,040.0",,4
درآمدها,مالیات,مالیات بر واردات,حقوق گمرکی واردات تجهیزات ,,,صنعتی، معدنی و کشاورزی (موضوع ماده ۳ قانون جهش تولید دانش بنیان و بند پ ماده ۹۹ قانون برنامه پنجساله هفتم پیشرفت) ,ردیف شماره 110418 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,"4,500.0",0.0,90.0,"4,590.0",,4
درآمدها,مالیات,مالیات بر واردات,,,,مالیات برواردات,ردیف شماره 110400 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,"142,500.0",0.0,"4,564.7","147,064.7",,3
درآمدها,مالیات,مالیات بر کالا و خدمات,مالیات بر بنزین,,,مالیات بر فروش فرآورده‌های نفتی,ردیف شماره 110501 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,"7,684.0",0.0,0.0,"7,684.0",,4
درآمدها,مالیات,مالیات بر کالا و خدمات,دو درصد مالیات سایر کالاها,,,دو درصد مالیات سایر کالاها (معوق) ,ردیف شماره 110502 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,0.0,50.1,0.0,50.1,,4
درآمدها,مالیات,مالیات بر کالا و خدمات,عوارض خروج,,,عوارض خروج مسافر از مرزهای کشور,ردیف شماره 110504 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,0.0,"4,362.2",0.0,"4,362.2",,4
درآمدها,مالیات,مالیات بر کالا و خدمات,افزایش مالیات ارزش افزوده,,,سازمان امور مالیاتی- موضوع درآمد جزء ۱ ماده ۵۵ قانون مالیات بر ارزش افزوده مصوب ۱۴۰۰,ردیف شماره 110505 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,0.0,0.0,"7,331.2","7,331.2",,4
درآمدها,مالیات,مالیات بر کالا و خدمات,مالیات فروش سیگار,,,ممنوعیت ورود برخی از کالاهای غیر ضرور مصوب ۱۳۷۴/۶/۲۲ و مجاز بودن تامین کسری سیگار از طریق واردات,ردیف شماره 110506 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,0.0,"8,093.4",0.0,"8,093.4",,4
درآمدها,مالیات,مالیات بر کالا و خدمات,مالیات نقل و انتقالات اتومبیل,,,مالیات بر نقل و انتقالات اتومبیل,ردیف شماره 110507 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,0.0,"20,057.0",0.0,"20,057.0",,4
درآمدها,مالیات,مالیات بر کالا و خدمات,مالیات شماره گذاری خودرو,,,مالیات شماره‌‌گذاری خودرو,ردیف شماره 110508 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,0.0,"16,192.6",0.0,"16,192.6",,4
درآمدها,مالیات,مالیات بر کالا و خدمات,مالیات ارزش افزوده,,,مالیات بر ارزش افزوده,ردیف شماره 110512 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,0.0,"310,854.1","1,300.0","312,154.1",,4
درآمدها,مالیات,مالیات بر کالا و خدمات,یک درصد مالیات ارزش افزوده برای سلامت,,,درآمد حاصل از یک درصد نرخ مالیات بر ارزش افزوده موضوع ماده ۴۳ قانون مالیات بر ارزش افزوده (مصوب ۱۴۰۰) ,ردیف شماره 110513 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,0.0,"63,484.5",0.0,"63,484.5",,4
درآمدها,مالیات,مالیات بر کالا و خدمات,۰/۲۷ درصد از ۴ درصد تعرفه مالیات بر ارزش افزوده شهرداری‌ها,,,۰/۲۷ درصد از ۴ درصد تعرفه مالیات بر ارزش افزوده شهرداری‌ها برای توسعه ورزش مدارس،ورزش همگانی، ورزش روستایی و عشایری،ورزش بانوان وزیرساخت‌های ورزشی به ویژه درحوزه معلولین و جانبازان,ردیف شماره 110514 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,0.0,"7,194.1",0.0,"7,194.1",,4
درآمدها,مالیات,مالیات بر کالا و خدمات,مالیات مصرف سیگار,,,مالیات بر مصرف سیگار (موضوع جزء ۱ بند الحاقی ۳ ماده ۷۳ قانون برنامه پنجساله هفتم پیشرفت) ,ردیف شماره 110515 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,0.0,"10,013.9",0.0,"10,013.9",,4
درآمدها,مالیات,مالیات بر کالا و خدمات,مالیات رسیدگی به پرونده مودیان,,,درآمد حاصل از رسیدگی قطعی پرونده‌های مودیان مالیات بر ارزش افزوده,ردیف شماره 110516 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,0.0,0.0,0.0,0.0,,4
درآمدها,مالیات,مالیات بر کالا و خدمات,عوارض ارزش‌ افزوده شرکت‌های فناور,,,درآمد حاصل از عوارض ارزش افزوده دریافتی از شرکت‌های فناور مستقر در پارک‌های علم و فناوری,ردیف شماره 110517 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,370.0,0.0,0.0,370.0,,4
درآمدها,مالیات,مالیات بر کالا و خدمات,درآمد صادرات موادخام,,,درآمد حاصل از صادرات موادخام و محصولات معدنی و صنایع معدنی فلزی و غیرفلزی و محصولات نفتی، گازی و پتروشیمی,ردیف شماره 110518 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,"8,000.0",0.0,0.0,"8,000.0",,4
درآمدها,مالیات,مالیات بر کالا و خدمات,یک در هزار مالیات و ارزش افزوده,,,درآمد حاصل از دریافت معادل یک در هزار مالیات و عوارض ارزش افزوده وصولی از طریق سامانه مودیان,ردیف شماره 110519 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,100.0,0.0,0.0,100.0,,4
درآمدها,مالیات,مالیات بر کالا و خدمات,وصول مالیات صادرکنندگان مواد خام و نیمه خام,,,درآمد حاصل از وصول مالیات عملکرد شرکت‌های صادرکننده مواد خام و نیمه خام,ردیف شماره 110520 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,"10,000.0",0.0,0.0,"10,000.0",,4
درآمدها,مالیات,مالیات بر کالا و خدمات,افزایش یک درصد مالیات بر ارزش افزوده بابت متناسب‌سازی حقوق بازنشستگان,,,درآمد حاصل از افزایش یک درصد مالیات بر ارزش افزوده بابت متناسب‌سازی حقوق بازنشستگان موضوع بند ر تبصره ۶,ردیف شماره 110521 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,0.0,0.0,0.0,0.0,,4
درآمدها,مالیات,مالیات بر کالا و خدمات,,,,مالیات برکالاها وخدمات,ردیف شماره 110500 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,"26,154.0","440,302.0","8,631.2","475,087.2",,3
درآمدها,مالیات,,,,,درآمدهای مالیاتی,ردیف شماره 110000 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,"215,663.0","1,073,837.0","19,132.6","1,308,632.6",,2
درآمدها,حق بیمه شخص ثالث,,,,,درآمدهای ناشی از کمک‌های اجتماعی (حق بیمه شخص ثالث، سرنشین و مازاد),ردیف شماره 120000 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,0.0,0.0,"8,000.0","8,000.0",,2
درآمدها,حق مالکیت دولت,سود سهام دولتی,سود سهام شرکت‌های دولتی,,,سود سهام ابرازی (۵۰درصد سود ویژه و سود سهم دولت - علی الحساب سال جاری سایر شرکت‌های دولتی) ,ردیف شماره 130101 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,"28,768.5",0.0,0.0,"28,768.5",,4
درآمدها,حق مالکیت دولت,سود سهام دولتی,سود سهام شرکت‌های وابسته به وزارت نفت,,,سود سهام ابرازی (۵۰ درصد سود ویژه و سود سهم دولت - علی الحساب سال جاری کلیه شرکت‌های دولتی تابعه وزارت نفت) ,ردیف شماره 130102 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,"18,149.5",0.0,0.0,"18,149.5",,4
درآمدها,حق مالکیت دولت,سود سهام دولتی,سود سهام شرکت‌های وابسته به وزارت نیرو,,,سود سهام ابرازی (۵۰درصد سود ویژه و سود سهم دولت - علی الحساب سال جاری کلیه شرکت‌های دولتی تابعه وزارت نیرو) ,ردیف شماره 130103 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,235.6,0.0,0.0,235.6,,4
درآمدها,حق مالکیت دولت,سود سهام دولتی,سود سهام معوقه,,,سود سهام معوقه شرکت‌های دولتی,ردیف شماره 130105 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,"12,679.4",0.0,0.0,"12,679.4",,4
درآمدها,حق مالکیت دولت,سود سهام دولتی,سود سهام شرکت‌های نیمه‌دولتی,,,سود سهام شرکت‌های با سهم دولتی کمتر از پنجاه درصد,ردیف شماره 130108 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,167.0,0.0,0.0,167.0,,4
درآمدها,حق مالکیت دولت,سود سهام دولتی,,,,سود سهام شرکت‌های دولتی,ردیف شماره 130100 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,"60,000.0",0.0,0.0,"60,000.0",,3
درآمدها,حق مالکیت دولت,بهره وام‌های دولت,,,,درآمد حاصل از بهره وام‌های دولت,ردیف شماره 130200 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,0.0,0.0,0.0,0.0,,3
درآمدها,حق مالکیت دولت,درآمد اجاره,,,,درآمدهای حاصل از اجاره ساختمان‌ها و اراضی از جمله امکانات ، اماکن و فضاهای آموزشی ، فرهنگی ، هنری و ورزشی کلیه دستگاه‌های اجرایی,ردیف شماره 130300 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,395.1,58.7,"1,043.8","1,497.6",,3
درآمدها,حق مالکیت دولت,سایر درآمدهای مالکیتی,درصدی از هزینه شرکت‌ها و بانک‌ها (برای افزایش جمعیت),,,۲% از یک دوازدهم هزینه جاری شرکت‌های دولتی، بانک‌ها و موسسات انتفاعی وابسته به دولت سودده و فاقد زیان انباشته (موضوع بند ج ماده ۷۲ قانون جوانی جمعیت) ,ردیف شماره 130401 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,50.0,0.0,0.0,50.0,,4
درآمدها,حق مالکیت دولت,سایر درآمدهای مالکیتی,حق امتیاز شبکه,,,درآمد حاصل از مالکیت دولت در بخش ارتباطات و فناوری اطلاعات - حق امتیاز شبکه و جریمه عدم انجام تعهدات,ردیف شماره 130404 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,"20,000.0",0.0,0.0,"20,000.0",,4
درآمدها,حق مالکیت دولت,سایر درآمدهای مالکیتی,درآمد مشمول مالیات بانک‌ها,,,نیم درصد درآمد مشمول مالیات بانک‌های کشور) موضوع قانون تهیه مسکن برای افراد کم درآمد) ,ردیف شماره 130405 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,159.6,0.0,0.0,159.6,,4
درآمدها,حق مالکیت دولت,سایر درآمدهای مالکیتی,بهره مالکانه معادن,,,درآمد حاصل از بهره مالکانه و حقوق دولتی معادن,ردیف شماره 130408 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,"53,000.0",0.0,0.0,"53,000.0",,4
درآمدها,حق مالکیت دولت,سایر درآمدهای مالکیتی,درآمد نامبرینگ,,,درآمد حاصل از نامبرینگ (شماره‌‌گذاری مخابراتی) ,ردیف شماره 130413 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,100.0,0.0,0.0,100.0,,4
درآمدها,حق مالکیت دولت,سایر درآمدهای مالکیتی,حق‌السهم سازمان تنظیم مقررات,,,درآمد حاصل از حق السهم سازمان,ردیف شماره 130414 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,270.0,0.0,0.0,270.0,,4
درآمدها,حق مالکیت دولت,سایر درآمدهای مالکیتی,استاندارد,,,درآمد حاصل از فعالیت‌های نظام تأیید صلاحیت,ردیف شماره 130415 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,27.0,0.0,0.0,27.0,,4
درآمدها,حق مالکیت دولت,سایر درآمدهای مالکیتی,بهره مالکانه منابع طبیعی,,,درآمد حاصل از بهره مالکانه وحق بهره‌برداری طرح‌های منابع طببعی و انتفاع اراضی ملی و دولتی,ردیف شماره 130416 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,130.0,0.0,0.0,130.0,,4
درآمدها,حق مالکیت دولت,سایر درآمدهای مالکیتی,درآمد حاصل از قانون اصلاح قانون معادن,,,درآمدحاصل از تبصره‌های ۲و ۳ماده ۶قانون اصلاح قانون معادن (جزء ۷ بند ب ماده ۴۸ قانون برنامه هفتم پیشرفت) ,ردیف شماره 130418 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,120.0,0.0,0.0,120.0,,4
درآمدها,حق مالکیت دولت,سایر درآمدهای مالکیتی,درامد مجوز‌های شورای عالی فضای مجازی,,,درآمد حاصل از حق مالکیت دولت دربخش ارتباطات وفناوری اطلاعات - مجوزهای صادرشده توسط شورای عالی فضای مجازی,ردیف شماره 130420 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,0.5,0.0,0.0,0.5,,4
درآمدها,حق مالکیت دولت,سایر درآمدهای مالکیتی,حقوق انحصاری دخانیات,,,درآمد وزارت صنعت ، معدن و تجارت بابت حقوق انحصار وصدورمجوزتوزیع محصولات دخانی,ردیف شماره 130421 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,620.0,0.0,0.0,620.0,,4
درآمدها,حق مالکیت دولت,سایر درآمدهای مالکیتی,درآمد فروش هولوگرام,,,درآمد حاصل از فروش تمام نگاشت (هولوگرام) حامل‌های رقومی‌ (دیجیتال) ,ردیف شماره 130422 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,0.1,0.0,0.0,0.1,,4
درآمدها,حق مالکیت دولت,سایر درآمدهای مالکیتی,دو درصد هزینه بانک‌ها و شرکت‌های دولتی,,,دو درصد هزینه شرکت‌های دولتی،بانک‌ها و موسسات انتفاعی وابسته به دولت سودده,ردیف شماره 130425 جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/05/Bill-1403-00.pdf,0.0,0.0,0.0,0.0,,4
