LEVEL1,LEVEL2,LEVEL3,LEVEL4,LEVEL5,LEVEL6,TOOLTIP,SOURCE,SOURCE URL,SIDEBAR1,SIDEBAR2,SIDEBAR3,1398,MORE INFO,LEVEL
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,مرکز تحقیقات تروما,,دانشگاه علوم پزشکی و خدمات بهداشتی درمانی تهران - مرکز تحقیقات تروما,ردیف شماره  ۱۲۳۷۱۶ از جدول شماره ۷,,4.506,0.052,0,4.558,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,پارک علم و فناوری دانشگاه علوم پزشکی تهران,,دانشگاه علوم پزشکی و بهداشتی، درمانی تهران - پارک علم و فناوری,ردیف شماره  ۱۲۳۷۲۶ از جدول شماره ۷,,1.72,0,0,1.72,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,پژوهشکده محیط زیست دانشگاه علوم پزشکی تهران,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی تهران - پژوهشکده محیط زیست,ردیف شماره  ۱۲۳۷۲۷ از جدول شماره ۷,,3.19,0.3,0,3.49,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,پژوهشکده علوم دندان‌پزشکی تهران,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی تهران - پژوهشکده علوم دندان‌پزشکی,ردیف شماره  ۱۲۳۷۲۸ از جدول شماره ۷,,3.3,0.052,0,3.352,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,پژوهشکده بازتوانی عصبی تهران,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی تهران - پژوهشکده بازتوانی عصبی,ردیف شماره  ۱۲۳۷۲۹ از جدول شماره ۷,,10.72,0.052,0,10.772,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,مرکز تحقیقات گیاهان دارویی تهران,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی تهران - مرکز تحقیقات گیاهان دارویی,ردیف شماره  ۱۲۳۷۳۵ از جدول شماره ۷,,0.72,0,0,0.72,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,مرکز تحقیقات سرطان دانشگاه تهران,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی تهران - مرکز تحقیقات سرطان,ردیف شماره  ۱۲۳۷۴۱ از جدول شماره ۷,,2.99,0,0,2.99,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,مرکز تحقیقات نانو فناوری دانشگاه تهران,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی تهران - مرکز تحقیقات نانو فناوری,ردیف شماره  ۱۲۴۳۱۰ از جدول شماره ۷,,1.94,0,0,1.94,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,مرکز تحقیقات پوست و سلول‌های بنیادی تهران,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی تهران - مرکز تحقیقات پوست و سلول‌های بنیادی,ردیف شماره  ۱۲۴۴۱۵ از جدول شماره ۷,,4.2,0.052,0,4.252,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,دانشگاه علوم پزشکی کاشان,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی کاشان - اجرای برنامه‌های آموزشی,ردیف شماره  ۱۲۳۷۰۸ از جدول شماره ۷,,75.071,5.468,0,80.539,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,دانشگاه علوم پزشکی قم,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی استان قم - اجرای برنامه‌های آموزشی,ردیف شماره  ۱۲۳۷۰۶ از جدول شماره ۷,,532.105,5.6,0,537.705,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,مرکز تحقیقات علوم اعصاب شهید بهشتی,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی شهید بهشتی - مرکز تحقیقات علوم اعصاب,ردیف شماره  ۱۱۳۶۴۵ از جدول شماره ۷,,3.4,0.13,0,3.53,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,پژوهشکده گوارش و کبد شهید بهشتی,,دانشگاه علوم پزشکی و خدمات بهداشتی درمانی شهید بهشتی - پژوهشکده گوارش و کبد,ردیف شماره  ۱۲۳۸۰۳ از جدول شماره ۷,,8.58,0.728,0,9.308,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,انستیتو تغذیه شهید بهشتی,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی شهید بهشتی - انستیتو تغذیه,ردیف شماره  ۱۲۳۸۰۴ از جدول شماره ۷,,13.61,0.3,0,13.91,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,مرکز آموزشی، پژوهشی و درمانی سل و بیماری‌های ریوی,,مرکز آموزشی، پژوهشی و درمانی سل و بیماری‌های ریوی - پژوهش,ردیف شماره  ۱۲۳۸۰۵ از جدول شماره ۷,,18.4,5.2,0,23.6,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,مرکز تحقیقات پوست شهید بهشتی,,دانشگاه علوم پزشکی شهید بهشتی - مرکز تحقیقات پوست,ردیف شماره  ۱۲۳۸۰۶ از جدول شماره ۷,,1.612,0.13,0,1.742,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,پژوهشکده غدد درون ریز شهید بهشتی,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی شهید بهشتی - پژوهشکده غدد درون ریز,ردیف شماره  ۱۲۳۸۰۷ از جدول شماره ۷,,13.388,0.624,0,14.012,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,دانشگاه علوم پزشکی شهید بهشتی,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی شهید بهشتی - اجرای برنامه‌های آموزشی,ردیف شماره  ۱۲۳۸۰۸ از جدول شماره ۷,,470.273,7.12,0,477.393,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,مرکز تحقیقات اورولوژی شهید بهشتی,,دانشگاه علوم پزشکی شهید بهشتی - مرکز تحقیقات اورولوژی (کلیه و مجاری ادرار) ۱,ردیف شماره  ۱۲۳۸۱۱ از جدول شماره ۷,,2.12,0.13,0,2.25,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,مرکز تحقیقات چشم شهید بهشتی,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی شهید بهشتی - مرکز تحقیقات چشم,ردیف شماره  ۱۲۳۸۱۲ از جدول شماره ۷,,1.75,0.13,0,1.88,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,پژوهشکده علوم دندان‌پزشکی شهید بهشتی,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی شهید بهشتی - پژوهشکده علوم دندان‌پزشکی,ردیف شماره  ۱۲۳۸۱۳ از جدول شماره ۷,,0.797,0.13,0,0.927,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,مرکز آموزشی، پژوهشی و درمانی مسیح دانشوری,,مرکز آموزشی، پژوهشی و درمانی سل و بیماری‌های ریوی (بیمارستان مسیح دانشوری) - اجرای برنامه‌های آموزشی,ردیف شماره  ۱۲۳۸۲۳ از جدول شماره ۷,,9.567,0,0,9.567,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,پژوهشکده سلامت کودکان شهید بهشتی,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی شهید بهشتی - پژوهشکده سلامت کودکان,ردیف شماره  ۱۲۳۸۲۶ از جدول شماره ۷,,1.45,0,0,1.45,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,مرکز تحقیقات سرطان دانشگاه شهید بهشتی,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی شهید بهشتی - مرکز تحقیقات سرطان,ردیف شماره  ۱۲۳۸۲۷ از جدول شماره ۷,,1.45,0,0,1.45,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,مرکز تحقیقات بهداشت باروری و ناباروری شهید بهشتی,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی شهید بهشتی - مرکز تحقیقات بهداشت باروری و ناباروری,ردیف شماره  ۱۲۳۸۲۸ از جدول شماره ۷,,1.45,0,0,1.45,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,مرکز تحقیقات کاربردی لیزر شهید بهشتی,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی شهید بهشتی - مرکز تحقیقات کاربردی لیزر در علوم پزشکی,ردیف شماره  ۱۲۳۸۲۹ از جدول شماره ۷,,1.27,0,0,1.27,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,دانشگاه علوم پزشکی قزوین,,دانشگاه علوم پزشکی قزوین - اجرای برنامه‌های آموزشی,ردیف شماره  ۱۲۳۸۰۹ از جدول شماره ۷,,77.223,4.28,0,81.503,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,دانشگاه علوم پزشکی اراک,,دانشگاه علوم پزشکی و خدمات بهداشتی درمانی اراک - اجرای برنامه‌های آموزشی,ردیف شماره  ۱۲۳۸۱۰ از جدول شماره ۷,,77.652,0.884,0,78.536,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,دانشکده علوم پزشکی ساوه,,دانشکده علوم پزشکی و خدمات بهداشتی، درمانی ساوه - اجرای برنامه‌های آموزشی,ردیف شماره  ۱۲۳۸۲۱ از جدول شماره ۷,,8.205,0.338,0,8.543,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,دانشکده علوم پزشکی خمین,,دانشکده علوم پزشکی و خدمات بهداشتی، درمانی خمین - اجرای برنامه‌های آموزشی,ردیف شماره  ۱۲۳۸۲۵ از جدول شماره ۷,,5.911,0.1,0,6.011,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,دانشگاه علوم پزشکی همدان,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی همدان - اجرای برنامه‌های آموزشی,ردیف شماره  ۱۲۳۹۰۱ از جدول شماره ۷,,152.035,2.338,0,154.373,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,دانشکده علوم پزشکی اسدآباد,,دانشکده علوم پزشکی و خدمات بهداشتی، درمانی اسدآباد - اجرای برنامه‌های آموزشی,ردیف شماره  ۱۲۳۹۰۳ از جدول شماره ۷,,7.786,2.578,0,10.364,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,دانشگاه علوم پزشکی شیراز,,دانشگاه علوم پزشکی و خدمات بهداشتی درمانی شیراز - اجرای برنامه‌های آموزشی,ردیف شماره  ۱۲۴۰۰۸ از جدول شماره ۷,,287.966,11.04,0,299.006,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,پژوهشگاه علوم پزشکی شیراز,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی شیراز - پژوهشگاه علوم پزشکی شیراز,ردیف شماره  ۱۲۴۰۱۶ از جدول شماره ۷,,17.2,0.286,0,17.486,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,دانشکده پرستاری آباده,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی شیراز - دانشکده پرستاری آباده,ردیف شماره  ۱۲۴۱۲۳ از جدول شماره ۷,,1.931,0.338,0,2.269,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,دانشکده پرستاری ﻻمرد,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی شیراز - دانشکده پرستاری ﻻمرد,ردیف شماره  ۱۲۴۱۲۴ از جدول شماره ۷,,2.318,0.338,0,2.656,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,دانشگاه علوم پزشکی بوشهر,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی بوشهر - اجرای برنامه‌های آموزشی,ردیف شماره  ۱۲۴۰۰۹ از جدول شماره ۷,,60.13,0.676,0,60.806,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,دانشگاه علوم پزشکی یاسوج,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی یاسوج - اجرای برنامه‌های آموزشی,ردیف شماره  ۱۲۴۰۱۳ از جدول شماره ۷,,56.745,8.21,0,64.955,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,مرکز تحقیقات گیاهان دارویی کهگیلویه و بویراحمد,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی استان کهگیلویه و بویراحمد - مرکز تحقیقات گیاهان دارویی,ردیف شماره  ۱۲۴۰۲۵ از جدول شماره ۷,,0.67,0.165,0,0.835,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,دانشگاه علوم پزشکی فسا,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی فسا - اجرای برنامه‌های آموزشی,ردیف شماره  ۱۲۴۰۱۴ از جدول شماره ۷,,33.798,0.864,0,34.662,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,دانشگاه علوم پزشکی جهرم,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی جهرم - اجرای برنامه‌های آموزشی,ردیف شماره  ۱۲۴۰۱۵ از جدول شماره ۷,,27.5,0.752,0,28.252,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,دانشگاه علوم پزشکی مشهد,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی مشهد - اجرای برنامه‌های آموزشی,ردیف شماره  ۱۲۴۱۰۶ از جدول شماره ۷,,269.427,0.78,0,270.207,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,دانشگاه علوم پزشکی مشهد,,دانشگاه علوم پزشکی مشهد و خدمات بهداشتی، درمانی - پژوهشگاه علوم پزشکی مشهد,ردیف شماره  ۱۲۴۱۱۰ از جدول شماره ۷,,5.79,0.104,0,5.894,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,مرکز آموزش عالی خواف,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی مشهد - مرکز آموزش عالی خواف,ردیف شماره  ۱۲۴۱۳۳ از جدول شماره ۷,,1.598,0,0,1.598,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,دانشگاه علوم پزشکی بیرجند,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی بیرجند - اجرای برنامه‌های آموزشی,ردیف شماره  ۱۲۴۱۰۷ از جدول شماره ۷,,77.524,5.812,0,83.336,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,دانشگاه علوم پزشکی تربت حیدریه,,دانشگاه علوم پزشکی و خدمات بهداشتی درمانی تربت حیدریه - اجرای برنامه‌های آموزشی,ردیف شماره  ۱۲۴۱۰۳ از جدول شماره ۷,,13.047,4.156,0,17.203,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,دانشگاه علوم پزشکی گناباد,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی گناباد - اجرای برنامه‌های آموزشی,ردیف شماره  ۱۲۴۱۰۸ از جدول شماره ۷,,33.278,0.26,0,33.538,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,دانشگاه علوم پزشکی سبزوار,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی سبزوار - اجرای برنامه‌های آموزشی,ردیف شماره  ۱۲۴۱۰۹ از جدول شماره ۷,,42.754,6.312,0,49.066,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,دانشگاه علوم پزشکی بجنورد,,دانشگاه علوم پزشکی بجنورد - اجرای برنامه‌های آموزشی,ردیف شماره  ۱۲۴۱۱۴ از جدول شماره ۷,,37.46,5.234,0,42.694,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,دانشکده علوم پزشکی نیشابور,,دانشکده علوم پزشکی و خدمات بهداشتی، درمانی نیشابور - اجرای برنامه‌های آموزشی,ردیف شماره  ۱۲۴۱۱۶ از جدول شماره ۷,,11.64,3.078,0,14.718,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,دانشگاه علوم پزشکی اسفراین,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی اسفراین - اجرای برنامه‌های آموزشی,ردیف شماره  ۱۲۴۱۱۸ از جدول شماره ۷,,5.186,0.208,0,5.394,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,دانشکده علوم پزشکی تربت جام,,دانشکده علوم پزشکی و خدمات بهداشتی، درمانی تربت جام - اجرای برنامه‌های آموزشی,ردیف شماره  ۱۲۴۱۱۹ از جدول شماره ۷,,4.623,0.338,0,4.961,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,دانشگاه علوم پزشکی تبریز,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی تبریز - اجرای برنامه‌های آموزشی,ردیف شماره  ۱۲۴۲۰۲ از جدول شماره ۷,,266.658,7.39,0,274.048,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,مرکز تحقیقات علوم دارویی تبریز,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی تبریز - مرکز تحقیقات علوم کاربردی دارویی,ردیف شماره  ۱۲۴۲۰۳ از جدول شماره ۷,,3.6,10.39,0,13.99,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,پژوهشگاه ربع رشیدی,,دانشگاه علوم پزشکی و خدمات بهداشتی درمانی استان آذربایجان شرقی - پژوهشگاه ربع رشیدی,ردیف شماره  ۱۲۴۲۱۱ از جدول شماره ۷,,7.13,0,0,7.13,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,مرکز تحقیقات گوارش و کبد آذربایجان شرقی,,دانشگاه علوم پزشکی و خدمات بهداشتی درمانی استان آذربایجان شرقی - مرکز تحقیقات گوارش و کبد,ردیف شماره  ۱۲۴۲۱۵ از جدول شماره ۷,,1.34,0,0,1.34,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,مرکز ملی آموزش مدیریت سلامت آذربایجان شرقی,,دانشگاه علوم پزشکی و خدمات بهداشتی درمانی استان آذربایجان شرقی - مرکز ملی آموزش مدیریت سلامت,ردیف شماره  ۱۲۴۲۱۶ از جدول شماره ۷,,1.065,0,0,1.065,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,پژوهشکده سالمندی آذربایجان شرقی,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی استان آذربایجان شرقی - پژوهشکده سالمندی,ردیف شماره  ۱۲۴۲۱۷ از جدول شماره ۷,,1.17,0,0,1.17,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,دانشکده علوم پزشکی مراغه,,دانشکده علوم پزشکی و خدمات بهداشتی درمانی مراغه - اجرای برنامه‌های آموزشی,ردیف شماره  ۱۲۴۲۰۴ از جدول شماره ۷,,12.725,0.286,0,13.011,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,دانشکده علوم پزشکی سراب,,دانشکده علوم پزشکی و خدمات بهداشتی، درمانی سراب - اجرای برنامه‌های آموزشی,ردیف شماره  ۱۲۴۲۱۳ از جدول شماره ۷,,2.343,0.1,0,2.443,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,مرکز تحقیقات گوش، گلو، بینی ایران,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی ایران - مرکز تحقیقات گوش، گلو، بینی و سر و گردن,ردیف شماره  ۱۱۳۶۴۶ از جدول شماره ۷,,1.93,0.13,0,2.06,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,موسسه مطالعات تاریخ پزشکی ، طب اسلامی ایران,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی ایران - موسسه مطالعات تاریخ پزشکی، طب اسلامی و مکمل,ردیف شماره  ۱۱۳۶۴۷ از جدول شماره ۷,,2.69,0.35,0,3.04,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,دانشگاه علوم پزشکی ایران,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی ایران - اجرای برنامه‌های آموزشی,ردیف شماره  ۱۲۴۳۰۳ از جدول شماره ۷,,308.584,5.56,0,314.144,,5
ملی,آموزش و پژوهش,آموزش پزشکی,دانشگاه‌ها و مراکز تحقیقاتی علوم پزشکی,پارک علم و فناوری دانشگاه علوم پزشکی ایران,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی ایران - پارک علم و فناوری,ردیف شماره  ۱۲۴۳۱۲ از جدول شماره ۷,,1.96,0,0,1.96,,5
