LEVEL1,LEVEL2,LEVEL3,LEVEL4,LEVEL5,LEVEL6,TOOLTIP,SOURCE,SOURCE URL,SIDEBAR1,SIDEBAR2,SIDEBAR3,1400,MORE INFO,LEVEL
درآمدها,مالیات,مالیات بر واردات,حق گمرکی دستگاه‌ها,,,حقوق ورودی دستگاه‌های اجرایی (جمعی خرجی),ردیف شماره ۱۱۰۴۰۳ جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/07/F-1400.pdf,45.00,0.00,0.00,45.00,,4
درآمدها,مالیات,مالیات بر واردات,یک درصد عوارض بر واردات,,,یک درصد عوارض بر واردات,ردیف شماره ۱۱۰۴۰۵ جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/07/F-1400.pdf,0.00,0.00,200.00,200.00,,4
درآمدها,مالیات,مالیات بر واردات,ثبت معافیت‌ها و تخفیفات گمرکی,,,ثبت معافیت‌ها و تخفیفات گمرکی به نرخ صفر (جمعی خرجی) تا سقف ۶۱۰۰۰ میلیارد ریال,ردیف شماره ۱۱۰۴۰۶ جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/07/F-1400.pdf,"6,100.00",0.00,122.00,"6,222.00",,4
درآمدها,مالیات,مالیات بر واردات,گمرکی ماده ۲ قانون مدیریت سوخت,,,حقوق ورودی موضوع ماده ۲ قانون مدیریت حمل‌ونقل سوخت (جمعی خرجی),ردیف شماره ۱۱۰۴۰۸ جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/07/F-1400.pdf,200.00,0.00,0.00,200.00,,4
درآمدها,مالیات,مالیات بر واردات,استرداد حقوق ورودی کالاهای وارداتی,,,"استرداد حقوق ورودی کالاهای وارداتی موضوع بند ""ب"" تبصره ۷",ردیف شماره ۱۱۰۴۰۹ جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/07/F-1400.pdf,100.00,0.00,0.00,100.00,,4
درآمدها,مالیات,مالیات بر واردات,حق گمرکی واردات گوشی موبایل,,,حقوق ورودی واردات گوشی‌های موبایل ساخته‌شده خارجی با قیمت بیش از ۶۰۰ دلار,ردیف شماره ۱۱۰۴۱۰ جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/07/F-1400.pdf,"2,500.00",0.00,0.00,"2,500.00",,4
درآمدها,مالیات,مالیات بر واردات,,,,مالیات بر واردات,ردیف شماره ۱۱۰۴۰۰ جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/07/F-1400.pdf,"54,602.50",0.00,"1,253.79","55,856.29",,3
درآمدها,مالیات,مالیات بر کالا و خدمات,مالیات بنزین,,,مالیات بر فروش فرآورده‌های نفتی مالیات بر بنزین به میزان ۲۰ درصد قیمت مصوب فروش,ردیف شماره ۱۱۰۵۰۱ جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/07/F-1400.pdf,"6,000.00",0.00,60.61,"6,060.61",,4
درآمدها,مالیات,مالیات بر کالا و خدمات,دو درصد مالیات سایر کالاها,,,دو درصد مالیات سایر کالاها (معوق),ردیف شماره ۱۱۰۵۰۲ جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/07/F-1400.pdf,0.00,2.00,0.02,2.02,,4
درآمدها,مالیات,مالیات بر کالا و خدمات,عوارض خروج,,,عوارض خروج مسافر از مرزهای کشور,ردیف شماره ۱۱۰۵۰۴ جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/07/F-1400.pdf,0.00,110.24,0.00,110.24,,4
درآمدها,مالیات,مالیات بر کالا و خدمات,تبصره ۳ ماده ۶ قانون تجمیع عوارض,,,مالیات موضوع تبصره ۳ ماده ۶ قانون تجمیع عوارض و درآمد موضوع تبصره ۱ ماده ۳۹ قانون مالیات بر ارزش افزوده,ردیف شماره ۱۱۰۵۰۵ جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/07/F-1400.pdf,0.00,0.00,800.00,800.00,,4
درآمدها,مالیات,مالیات بر کالا و خدمات,مالیات فروش سیگار,,,مالیات بر فروش سیگار بر اساس لازم‌الاجرا نبودن قانون ممنوعیت ورود برخی از کالاهای غیرضروری مصوب ۱۳۷۴/۶/۲۲ و مجاز بودن تأمین کسری سیگار از طریق واردات,ردیف شماره ۱۱۰۵۰۶ جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/07/F-1400.pdf,0.00,"1,218.73",12.31,"1,231.04",,4
درآمدها,مالیات,مالیات بر کالا و خدمات,مالیات نقل و انتقالات اتومبیل,,,مالیات بر نقل و انتقالات اتومبیل,ردیف شماره ۱۱۰۵۰۷ جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/07/F-1400.pdf,0.00,"2,408.94",24.33,"2,433.27",,4
درآمدها,مالیات,مالیات بر کالا و خدمات,مالیات شماره گذاری خودرو,,,مالیات شماره‌گذاری خودرو,ردیف شماره ۱۱۰۵۰۸ جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/07/F-1400.pdf,0.00,880.80,8.90,889.69,,4
درآمدها,مالیات,مالیات بر کالا و خدمات,مالیات ارزش افزوده,,,مالیات بر ارزش افزوده,ردیف شماره ۱۱۰۵۱۲ جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/07/F-1400.pdf,0.00,"88,300.00",891.92,"89,191.92",,4
درآمدها,مالیات,مالیات بر کالا و خدمات,یک درصد مالیات ارزش افزوده ماده ۳۷ قانون الحاق,,,درآمد حاصل از یک درصد نرخ مالیات بر ارزش افزوده موضوع ماده ۳۷ قانون الحاق برخی مواد به قانون تنظیم بخشی از مقررات مالی دولت (۲),ردیف شماره ۱۱۰۵۱۳ جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/07/F-1400.pdf,0.00,"17,660.00",178.38,"17,838.38",,4
درآمدها,مالیات,مالیات بر کالا و خدمات,۲۷ صدم درصد از ۳ درصد تعرفه مالیات بر ارزش افزوده شهرداری‌ها,,,۲۷ صدم درصد از ۳ درصد تعرفه مالیات بر ارزش افزوده شهرداری‌ها برای توسعه ورزش مدارس، ورزش همگانی، ورزش روستایی و عشایری، ورزش بانوان و زیرساخت‌های ورزشی به‌ویژه در حوزه معلولین و جانبازان,ردیف شماره ۱۱۰۵۱۴ جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/07/F-1400.pdf,"1,589.40",0.00,16.05,"1,605.45",,4
درآمدها,مالیات,مالیات بر کالا و خدمات,مالیات بر مصرف سیگار,,,مالیات بر مصرف سیگار,ردیف شماره ۱۱۰۵۱۵ جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/07/F-1400.pdf,"4,775.00",0.00,0.00,"4,775.00",,4
درآمدها,مالیات,مالیات بر کالا و خدمات,,,,مالیات بر کالاها و خدمات,ردیف شماره ۱۱۰۵۰۰ جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/07/F-1400.pdf,"12,364.40","110,580.69","1,992.52","124,937.62",,3
درآمدها,مالیات,,,,,درآمدهای مالیاتی,ردیف شماره ۱۱۰۰۰۰ جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/07/F-1400.pdf,"82,771.90","242,465.30","4,601.76","329,838.96",,2
درآمدها,حق بیمه شخص ثالث,,,,,درآمدهای ناشی از کمک‌های اجتماعی (حق بیمه شخص ثالث، سرنشین و مازاد),ردیف شماره ۱۲۰۰۰۰ جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/07/F-1400.pdf,0.00,0.00,"1,700.00","1,700.00",,2
درآمدها,حق مالکیت دولت,سود سهام دولتی,سود سهام شرکت‌های دولتی,,,سود سهام ابرازی ۵۰ درصد سود ویژه و سود سهام شرکت نفت علی‌الحساب سال جاری (کلیه شرکت‌های دولتی),ردیف شماره ۱۳۰۱۰۱ جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/07/F-1400.pdf,"15,105.39",0.00,0.00,"15,105.39",,4
درآمدها,حق مالکیت دولت,سود سهام دولتی,سود سهام معوقه,,,سود سهام معوقه شرکت‌های دولتی,ردیف شماره ۱۳۰۱۰۵ جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/07/F-1400.pdf,200.00,0.00,0.00,200.00,,4
درآمدها,حق مالکیت دولت,سود سهام دولتی,سود سهام شرکت‌های نیمه‌دولتی,,,سود سهام شرکت‌های با سهم دولتی کمتر از پنجاه درصد,ردیف شماره ۱۳۰۱۰۸ جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/07/F-1400.pdf,1.00,0.00,0.00,1.00,,4
درآمدها,حق مالکیت دولت,سود سهام دولتی,,,,سود سهام شرکت‌های دولتی,ردیف شماره ۱۳۰۱۰۰ جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/07/F-1400.pdf,"15,306.39",0.00,0.00,"15,306.39",,3
درآمدها,حق مالکیت دولت,درآمد اجاره,,,,درآمدهای حاصل از اجاره ساختمان‌ها و اراضی از جمله امکانات ، اماکن و فضاهای آموزشی ، فرهنگی ، هنری و ورزشی کلیه دستگاه‌های اجرایی,ردیف شماره ۱۳۰۳۰۰ جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/07/F-1400.pdf,125.00,25.00,341.00,491.00,,3
درآمدها,حق مالکیت دولت,سایر درآمدهای مالکیتی,حق امتیاز شبکه,,,درآمد حاصل از مالکیت دولت در بخش ارتباطات و فناوری اطلاعات حق امتیاز شبکه و جریمه عدم انجام تعهدات,ردیف شماره ۱۳۰۴۰۴ جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/07/F-1400.pdf,"12,930.00",0.00,0.00,"12,930.00",,4
درآمدها,حق مالکیت دولت,سایر درآمدهای مالکیتی,نیم‌درصد درآمد مشمول مالیات بانک‌ها,,,نیم درصد درآمد مشمول مالیات بانک‌های کشور (موضوع قانون تهیه مسکن برای افراد کم‌درآمد),ردیف شماره ۱۳۰۴۰۵ جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/07/F-1400.pdf,20.00,0.00,0.00,20.00,,4
درآمدها,حق مالکیت دولت,سایر درآمدهای مالکیتی,بهره مالکانه معادن,,,درآمد حاصل از بهره مالکانه و حقوق دولتی معادن,ردیف شماره ۱۳۰۴۰۸ جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/07/F-1400.pdf,"10,000.00",0.00,0.00,"10,000.00",,4
درآمدها,حق مالکیت دولت,سایر درآمدهای مالکیتی,درآمد نامبرینگ,,,درآمد حاصل از نامبرینگ (شماره‌گذاری مخابراتی),ردیف شماره ۱۳۰۴۱۳ جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/07/F-1400.pdf,85.00,0.00,0.00,85.00,,4
درآمدها,حق مالکیت دولت,سایر درآمدهای مالکیتی,حق‌السهم سازمان تنظیم مقررات,,,درآمد حاصل از حق‌السهم سازمان,ردیف شماره ۱۳۰۴۱۴ جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/07/F-1400.pdf,110.00,0.00,0.00,110.00,,4
درآمدها,حق مالکیت دولت,سایر درآمدهای مالکیتی,استاندارد,,,درآمد حاصل از فعالیت‌های نظام تأیید صلاحیت,ردیف شماره ۱۳۰۴۱۵ جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/07/F-1400.pdf,5.50,0.00,0.00,5.50,,4
درآمدها,حق مالکیت دولت,سایر درآمدهای مالکیتی,بهره مالکانه منابع طبیعی,,,درآمد حاصل از بهره مالکانه و حق بهره‌برداری طرح‌های منابع طبیعی و انتفاع و تغییر نمایندگی اراضی ملی و دولتی,ردیف شماره ۱۳۰۴۱۶ جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/07/F-1400.pdf,100.00,0.00,0.00,100.00,,4
درآمدها,حق مالکیت دولت,سایر درآمدهای مالکیتی,درآمد حاصل از قانون اصلاح قانون معادن,,,درآمد حاصل از تبصره‌های ۲ و ۳ ماده ۶ قانون اصلاح قانون معادن,ردیف شماره ۱۳۰۴۱۸ جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/07/F-1400.pdf,50.00,0.00,0.00,50.00,,4
درآمدها,حق مالکیت دولت,سایر درآمدهای مالکیتی,درآمد مجوز‌های شورای عالی فضای مجازی,,,درآمد حاصل از حق مالکیت دولت در بخش ارتباطات و فناوری اطلاعات مجوزهای صادرشده توسط شورای عالی فضای مجازی,ردیف شماره ۱۳۰۴۲۰ جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/07/F-1400.pdf,0.10,0.00,0.00,0.10,,4
درآمدها,حق مالکیت دولت,سایر درآمدهای مالکیتی,حقوق انحصاری دخانیات,,,درآمد وزارت صنعت، معدن و تجارت بابت حقوق انحصار و صدور مجوز توزیع محصولات دخانی,ردیف شماره ۱۳۰۴۲۱ جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/07/F-1400.pdf,300.00,0.00,0.00,300.00,,4
درآمدها,حق مالکیت دولت,سایر درآمدهای مالکیتی,درآمد فروش هولوگرام,,,درآمد حاصل از فروش تمام نگاشت (هولوگرام) حامل‌های رقومی (دیجیتال),ردیف شماره ۱۳۰۴۲۲ جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/07/F-1400.pdf,1.80,0.00,0.00,1.80,,4
درآمدها,حق مالکیت دولت,سایر درآمدهای مالکیتی,دو درصد هزینه بانک‌ها و شرکت‌های دولتی,,,دو درصد هزینه شرکت‌های دولتی، بانک‌ها و مؤسسات انتفاعی و وابسته به دولت سودده,ردیف شماره ۱۳۰۴۲۵ جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/07/F-1400.pdf,"9,440.00",0.00,0.00,"9,440.00",,4
درآمدها,حق مالکیت دولت,سایر درآمدهای مالکیتی,منابع هدفمندی یارانه‌ها برای طرح تحول سلامت,,,درآمد ناشی از ده درصد وجوه حاصل از اجرای قانون هدفمند کردن یارانه‌ها موضوع ماده ۴۶ الحاق -۲ اجرای طرح تحول سلامت,ردیف شماره ۱۳۰۴۲۸ جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/07/F-1400.pdf,0.00,0.00,"5,200.00","5,200.00",,4
درآمدها,حق مالکیت دولت,سایر درآمدهای مالکیتی,منابع هدفمندی یارانه‌ها برای حمایت از معلولین,,,درآمد ناشی از اجرای قانون هدفمند کردن یارانه‌ها برای اجرای قانون حمایت از معلولین,ردیف شماره ۱۳۰۴۲۹ جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/07/F-1400.pdf,0.00,0.00,"1,700.00","1,700.00",,4
درآمدها,حق مالکیت دولت,سایر درآمدهای مالکیتی,,,,سایر درآمدهای حاصل از مالکیت دولت,ردیف شماره ۱۳۰۴۰۰ جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/07/F-1400.pdf,"33,042.40",0.00,"6,900.00","39,942.40",,3
درآمدها,حق مالکیت دولت,,,,,درآمدهای حاصل از مالکیت دولت,ردیف شماره ۱۳۰۰۰۰ جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/07/F-1400.pdf,"48,473.79",25.00,"7,241.00","55,739.79",,2
درآمدها,فروش کالا و خدمات,فروش خدمات,خدمات قضایی,,,درآمد حاصل از خدمات قضایی,ردیف شماره ۱۴۰۱۰۱ جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/07/F-1400.pdf,"5,826.50",201.20,425.00,"6,452.70",,4
درآمدها,فروش کالا و خدمات,فروش خدمات,خدمات آموزشی,,,درآمد حاصل از خدمات آموزشی و فرهنگی,ردیف شماره ۱۴۰۱۰۳ جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/07/F-1400.pdf,400.38,0.68,"3,547.98","3,949.03",,4
درآمدها,فروش کالا و خدمات,فروش خدمات,خدمات بهداشتی - درمانی,,,درآمد حاصل از خدمات بهداشتی درمانی,ردیف شماره ۱۴۰۱۰۴ جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/07/F-1400.pdf,90.00,0.00,"37,583.38","37,673.38",,4
درآمدها,فروش کالا و خدمات,فروش خدمات,خدمات کشاورزی، صنعتی و معدنی,,,درآمد حاصل از خدمات کشاورزی، صنعتی و معدنی، اکتشافی و حق فنی استعلامات تطبیق اراضی,ردیف شماره ۱۴۰۱۰۵ جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/07/F-1400.pdf,39.00,15.14,182.50,236.64,,4
درآمدها,فروش کالا و خدمات,فروش خدمات,خدمات مخابراتی,,,درآمد حاصل از خدمات مخابراتی حق استفاده از فرکانس رادیویی,ردیف شماره ۱۴۰۱۰۶ جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/07/F-1400.pdf,185.00,0.00,0.00,185.00,,4
درآمدها,فروش کالا و خدمات,فروش خدمات,خدمات پژوهشی و تحقیقاتی,,,درآمد حاصل از خدمات پژوهشی و تحقیقاتی,ردیف شماره ۱۴۰۱۰۷ جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/07/F-1400.pdf,0.00,0.00,"1,845.57","1,845.57",,4
درآمدها,فروش کالا و خدمات,فروش خدمات,خدمات آزمایشگاهی,,,درآمد حاصل از خدمات آزمایشگاهی,ردیف شماره ۱۴۰۱۰۸ جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/07/F-1400.pdf,1.00,6.50,24.14,31.64,,4
درآمدها,فروش کالا و خدمات,فروش خدمات,خدمات کنسولی,,,درآمد حاصل از خدمات کنسولی,ردیف شماره ۱۴۰۱۰۹ جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/07/F-1400.pdf,0.00,0.00,"3,140.00","3,140.00",,4
درآمدها,فروش کالا و خدمات,فروش خدمات,درآمد خدمات ثبتی,,,درآمد حاصل از خدمات ثبتی,ردیف شماره ۱۴۰۱۱۱ جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/07/F-1400.pdf,19.05,"1,325.00",966.00,"2,310.05",,4
درآمدها,فروش کالا و خدمات,فروش خدمات,درآمد خدمات گمرکی,,,درآمد حاصل از خدمات گمرکی,ردیف شماره ۱۴۰۱۱۲ جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/07/F-1400.pdf,0.00,160.00,0.00,160.00,,4
درآمدها,فروش کالا و خدمات,فروش خدمات,درآمد صدور گذرنامه,,,درآمد حاصل از صدور، تعویض و تمدید گذرنامه,ردیف شماره ۱۴۰۱۱۳ جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/07/F-1400.pdf,0.00,625.00,0.00,625.00,,4
درآمدها,فروش کالا و خدمات,فروش خدمات,درآمد تعویض پلاک,,,درآمد حاصل از واگذاری و تعویض پلاک خودرو و موتور سیکلت,ردیف شماره ۱۴۰۱۱۴ جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/07/F-1400.pdf,750.00,0.00,0.00,750.00,,4
درآمدها,فروش کالا و خدمات,فروش خدمات,درآمد بازارچه‌های مرزی,,,درآمد حاصل از ارائه خدمات و اجازه استفاده از امکانات بازارچه‌های مشترک مرزی (معادل وجوه واریزی در هر استان بر اساس موافقتنامه‌های مبادله‌شده برای اداره امور بازارچه‌ها در همان استان هزینه خواهد شد),ردیف شماره ۱۴۰۱۱۵ جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/07/F-1400.pdf,0.00,16.00,0.00,16.00,,4
